Price,rooms,price_per_m2,level,levels,year,area_total,area_living,area_kitchen,street,district,area_comfort
36000.0,1.0,1200.0,5.0,9.0,2009.0,30.0,13.0,10.0,Жолудєва,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
210000.0,3.0,1409.0,7.0,12.0,2001.0,149.0,87.0,16.0,Павлівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
180000.0,2.0,1915.0,4.0,10.0,2005.0,94.0,45.0,15.0,Павлівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
85900.0,3.0,1263.0,6.0,8.0,1964.0,68.0,47.0,6.0,Голосіївський,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
59000.0,2.0,1157.0,2.0,12.0,1981.0,51.0,37.0,14.0,Голосіївський,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
63000.0,3.0,1125.0,5.0,5.0,1965.0,56.0,42.0,6.0,Голосіївський,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
484000.0,2.0,3569.0,2.0,24.0,2010.0,69.0,37.0,14.0,Голосіївський,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
229000.0,3.0,1684.0,2.0,24.0,2013.0,136.0,72.0,20.0,Голосіївський,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
108000.0,1.0,2160.0,2.0,25.0,2019.0,50.0,30.0,10.0,Осокорська,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
113300.0,3.0,1218.0,15.0,21.0,2009.0,93.0,55.0,11.0,Осокорська,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
50700.0,1.0,1300.0,6.0,14.0,2019.0,39.0,25.0,8.0,Максимовича,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
79700.0,1.0,2952.0,23.0,23.0,2012.0,27.0,15.0,5.0,Максимовича,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
74000.0,1.0,1762.0,3.0,16.0,2009.0,42.0,37.0,14.0,Максимовича,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
138000.0,2.0,2300.0,13.0,14.0,2017.0,60.0,30.0,10.0,Максимовича,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
109000.0,3.0,1253.0,7.0,16.0,2009.0,87.0,37.0,14.0,Максимовича,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
89000.0,2.0,1413.0,12.0,14.0,2013.0,63.0,37.0,11.0,Максимовича,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
95000.0,3.0,1234.0,16.0,25.0,2017.0,77.0,45.0,12.0,Максимовича,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
127900.0,2.0,1776.0,13.0,24.0,2017.0,72.0,35.0,17.0,Максимовича,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
92000.0,3.0,965.0,1.0,25.0,2009.0,69.0,48.0,16.0,Ясинуватський,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
97000.0,2.0,1260.0,16.0,22.0,2018.0,77.0,37.0,14.0,Ясинуватський,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
480000.0,4.0,2609.0,5.0,6.0,1915.0,184.0,108.0,34.0,Велика Васильківська,"Голосіївський, Шевченківський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
170000.0,3.0,2068.0,4.0,5.0,1910.0,69.0,37.0,14.0,Велика Васильківська,"Голосіївський, Шевченківський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
115000.0,2.0,2170.0,7.0,7.0,1961.0,53.0,35.0,14.0,Велика Васильківська,"Голосіївський, Шевченківський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
170000.0,2.0,2656.0,5.0,7.0,1948.0,64.0,37.0,9.0,Велика Васильківська,"Голосіївський, Шевченківський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
86860.0,2.0,905.0,10.0,10.0,2017.0,96.0,44.0,23.0,Центральна,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
69000.0,1.0,1643.0,8.0,10.0,2018.0,42.0,12.0,20.0,Центральна,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
55000.0,2.0,1222.0,13.0,16.0,1980.0,45.0,37.0,11.0,Райдужна,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
78000.0,2.0,1696.0,5.0,11.0,2018.0,46.0,20.0,20.0,Райдужна,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
138000.0,2.0,1811.0,3.0,15.0,2014.0,69.0,37.0,14.0,Ломоносова,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
284000.0,2.0,2812.0,7.0,11.0,2004.0,101.0,37.0,14.0,Гусовського,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
61000.0,1.0,1743.0,8.0,9.0,1974.0,35.0,17.0,6.0,Гусовського,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
49899.0,1.0,1386.0,1.0,9.0,1978.0,36.0,18.0,7.0,Багговутівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
165000.0,4.0,1213.0,11.0,12.0,2019.0,136.0,100.0,30.0,Багговутівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
100000.0,1.0,2273.0,3.0,11.0,2019.0,44.0,37.0,10.0,Багговутівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
85000.0,2.0,1312.0,17.0,25.0,2009.0,69.0,38.0,14.0,Багговутівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
70000.0,2.0,1273.0,4.0,5.0,1938.0,55.0,39.0,8.0,Багговутівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
70000.0,2.0,1167.0,7.0,12.0,2019.0,60.0,26.0,14.0,Багговутівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
75000.0,2.0,1250.0,4.0,5.0,1938.0,60.0,45.0,9.0,Багговутівська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
185000.0,3.0,1745.0,8.0,25.0,2016.0,106.0,37.0,38.0,Героїв Севастополя,Солом'янський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
48700.0,1.0,991.0,19.0,25.0,2009.0,69.0,37.0,14.0,Балтійський,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
49700.0,1.0,1012.0,19.0,25.0,2020.0,69.0,18.0,18.0,Балтійський,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
63000.0,2.0,808.0,22.0,25.0,2009.0,78.0,36.0,12.0,Балтійський,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
63500.0,2.0,814.0,22.0,25.0,2009.0,78.0,36.0,12.0,Балтійський,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
54500.0,1.0,996.0,23.0,25.0,2009.0,69.0,37.0,12.0,Балтійський,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
40000.0,1.0,995.0,14.0,25.0,2009.0,69.0,37.0,12.0,Балтійський,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
130000.0,2.0,2600.0,1.0,5.0,1964.0,50.0,37.0,12.0,Німанська,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
62000.0,2.0,1378.0,2.0,5.0,1968.0,45.0,30.0,7.0,Німанська,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
41187.0,1.0,936.0,3.0,13.0,2009.0,44.0,19.0,11.0,Берковецька,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
740000.0,1.0,2772.0,20.0,24.0,2019.0,267.0,150.0,75.0,Антоновича,"Голосіївський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
250000.0,3.0,1538.0,10.0,22.0,2001.0,69.0,50.0,20.0,Антоновича,"Голосіївський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
225000.0,2.0,4500.0,8.0,23.0,2019.0,50.0,37.0,14.0,Антоновича,"Голосіївський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
290000.0,1.0,6444.0,22.0,24.0,2019.0,45.0,12.0,18.0,Антоновича,"Голосіївський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
90000.0,2.0,1550.0,,,2009.0,69.0,37.0,14.0,Антоновича,"Голосіївський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
493000.0,4.0,4287.0,12.0,24.0,2019.0,115.0,80.0,20.0,Антоновича,"Голосіївський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
232000.0,3.0,1706.0,11.0,13.0,2014.0,136.0,70.0,14.0,Антоновича,"Голосіївський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
499000.0,2.0,4990.0,22.0,25.0,2019.0,100.0,37.0,14.0,Антоновича,"Голосіївський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
320000.0,2.0,3232.0,13.0,24.0,2019.0,99.0,47.0,13.0,Антоновича,"Голосіївський, Печерський","<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
126000.0,2.0,1658.0,15.0,32.0,2020.0,76.0,41.0,14.0,Микільсько-Слобідська,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
152000.0,2.0,1949.0,14.0,30.0,2020.0,78.0,37.0,12.0,Микільсько-Слобідська,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
100000.0,3.0,1000.0,8.0,17.0,2003.0,100.0,64.0,14.0,Олевська,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
120000.0,3.0,1237.0,2.0,21.0,2016.0,97.0,52.0,20.0,Освіти,Солом'янський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
87000.0,3.0,915.0,9.0,19.0,2019.0,69.0,52.0,14.0,Ушинського,Солом'янський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
63900.0,1.0,761.0,13.0,14.0,2013.0,84.0,44.0,18.0,Ушинського,Солом'янський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
185000.0,3.0,1637.0,8.0,24.0,2007.0,113.0,37.0,14.0,Урлівська,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
118000.0,2.0,1573.0,16.0,22.0,2010.0,75.0,32.0,12.0,Урлівська,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
114900.0,3.0,1197.0,12.0,22.0,2006.0,96.0,47.0,14.0,Урлівська,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
105000.0,3.0,1117.0,6.0,22.0,2010.0,94.0,47.0,15.0,Урлівська,Дарницький,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
49860.0,2.0,997.0,2.0,9.0,1974.0,50.0,30.0,6.0,Світлицького,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
59000.0,2.0,1283.0,3.0,5.0,1965.0,46.0,37.0,14.0,Світлицького,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
100000.0,2.0,1562.0,8.0,20.0,2009.0,64.0,31.0,18.0,Глибочицька,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
98000.0,1.0,1661.0,16.0,24.0,2009.0,59.0,18.0,14.0,Глибочицька,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
67000.0,1.0,1675.0,9.0,23.0,2009.0,40.0,37.0,12.0,Глибочицька,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
285000.0,3.0,2568.0,4.0,22.0,2014.0,111.0,60.0,35.0,Глибочицька,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
495000.0,3.0,3367.0,14.0,23.0,2014.0,147.0,50.0,40.0,Глибочицька,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
122000.0,2.0,1679.0,4.0,9.0,2009.0,69.0,37.0,14.0,Набережно-Рибальська,Подільський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
143000.0,3.0,1486.0,4.0,9.0,2011.0,69.0,40.0,30.0,Протасів Яр,Солом'янський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
38000.0,1.0,1152.0,4.0,9.0,1970.0,33.0,17.0,8.0,Зодчих,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
58000.0,3.0,841.0,9.0,9.0,1971.0,69.0,37.0,14.0,Зодчих,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
229000.0,2.0,3181.0,5.0,6.0,1935.0,72.0,42.0,10.0,Шовковична,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
110000.0,1.0,3333.0,3.0,10.0,1977.0,33.0,20.0,14.0,Шовковична,Печерський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
45000.0,1.0,1125.0,11.0,26.0,2009.0,40.0,17.0,10.0,Визволителів,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
70000.0,3.0,875.0,5.0,6.0,2009.0,80.0,54.0,8.0,Сонячна,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
104700.0,1.0,2380.0,14.0,19.0,2020.0,44.0,18.0,11.0,Бульварно-Кудрявська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
46000.0,3.0,767.0,1.0,5.0,1965.0,60.0,40.0,8.0,Перова,Дніпровський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
120000.0,2.0,1379.0,20.0,25.0,2013.0,87.0,40.0,20.0,Саперно-Слобідська,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
206000.0,3.0,1943.0,18.0,20.0,2008.0,106.0,58.0,14.0,Саперно-Слобідська,Голосіївський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
185000.0,3.0,1745.0,18.0,25.0,2014.0,106.0,37.0,14.0,Богданівська,Солом'янський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
68800.0,3.0,1110.0,2.0,12.0,1977.0,62.0,40.0,8.0,Богатирська,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
52000.0,1.0,1238.0,4.0,4.0,2009.0,42.0,17.0,14.0,Богатирська,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
89332.9,3.0,1146.5,1.0,4.0,2009.0,69.0,37.0,14.0,Богатирська,Оболонський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
120000.0,2.0,2400.0,19.0,22.0,2009.0,50.0,37.0,14.0,Білоруська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
104000.0,1.0,2122.0,13.0,26.0,2015.0,49.0,25.0,14.0,Білоруська,Шевченківський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
64980.0,4.0,812.0,4.0,9.0,1969.0,80.0,56.0,7.0,Кольцова,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
105000.0,2.0,1721.0,12.0,12.0,2008.0,61.0,27.0,26.0,Кольцова,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
49500.0,2.0,1053.0,5.0,9.0,1969.0,47.0,28.0,7.0,Кольцова,Святошинський,"<bound method Series.clip of 0      10.0
1      13.0
2      22.0
3      11.0
4     -10.0
       ... 
371     0.0
372     9.0
373     8.0
374    18.0
375    10.0
Length: 376, dtype: float64>"
